person_name,conference,year,session_id,segment,session_duration_sec,p_speaking_duration_sec,p_turns,ann_knowledge_sharing_score,ann_evaluation_practices_score,ann_idea_management_score,ann_coordination_and_decision_practices_score,ann_information_seeking_score,ann_relational_climate_score,ann_none_score,ann_participation_dynamics_score,ann_integration_practices_score
Tim Lyons,2021SLU,2021.0,S13,first,3379.0,167.0,19,2.0,3.0,4.0,18.0,3.0,5.0,,8.0,
Leslie Anne Rogers,2021SLU,2021.0,S13,middle,3379.0,45.0,1,2.0,,2.0,,,,,,
Stephanie Olson,2021SLU,2021.0,S13,middle,3379.0,22.0,1,,,1.0,,2.0,,,,
Solange Duhamel,2021SLU,2021.0,S13,middle,3379.0,38.0,2,2.0,2.0,,,,0.0,,,
Stephanie Olson,2021SLU,2021.0,S13,first,3379.0,72.0,2,2.0,,,,,1.0,0.0,,
Solange Duhamel,2021SLU,2021.0,S13,first,3379.0,39.0,1,2.0,2.0,2.0,,,,,,
Jeffrey Marlow,2021SLU,2021.0,S13,last,3379.0,32.0,5,4.0,3.0,2.0,,,3.0,,,
Rachel Parker,2021SLU,2021.0,S13,first,3379.0,16.0,1,,,,,,1.0,,,
Amanda Stockton,2021SLU,2021.0,S13,last,3379.0,178.0,33,16.0,1.0,5.0,,4.0,7.0,0.0,1.0,
Christopher Hamilton,2021SLU,2021.0,S13,last,3379.0,367.0,15,13.0,4.0,17.0,2.0,6.0,,0.0,1.0,7.0
Magdalena R. Osburn,2021SLU,2021.0,S13,last,3379.0,189.0,28,14.0,,,2.0,5.0,9.0,0.0,,9.0
Aaron E. Engelhart,2021SLU,2021.0,S13,last,3379.0,110.0,8,7.0,2.0,,1.0,,1.0,,2.0,
Tori Hoehler,2021SLU,2021.0,S13,last,3379.0,111.0,2,,,,2.0,4.0,,,,
Tim Lyons,2021SLU,2021.0,S13,last,3379.0,136.0,25,2.0,,2.0,12.0,13.0,10.0,0.0,1.0,1.0
Jeffrey Marlow,2021SLU,2021.0,S13,middle,3379.0,84.0,5,,1.0,3.0,,2.0,3.0,0.0,,2.0
Natasha E. Batalha,2021SLU,2021.0,S2,middle,3531.0,82.0,4,2.0,0.0,2.0,,,,0.0,,
Hilke Schlichting,2021SLU,2021.0,S2,last,3531.0,95.0,6,2.0,1.0,6.0,,,2.0,,,
Eliza Kempton,2021SLU,2021.0,S2,last,3531.0,308.0,14,17.0,7.0,6.0,,2.0,1.0,0.0,,
Ziming Yang,2021SLU,2021.0,S2,last,3531.0,13.0,3,4.0,3.0,,,2.0,3.0,,,
Amanda Stockton,2021SLU,2021.0,S2,middle,3531.0,77.0,2,3.0,,3.0,,,,,,
Andro C. Rios,2021SLU,2021.0,S2,first,3531.0,130.0,12,12.0,3.0,6.0,,2.0,10.0,0.0,,
Jay Forsythe,2021SLU,2021.0,S2,middle,3531.0,65.0,1,2.0,,2.0,,2.0,,,,
Magdalena R. Osburn,2021SLU,2021.0,S2,middle,3531.0,45.0,2,4.0,,2.0,,,2.0,,,
Tori Hoehler,2021SLU,2021.0,S2,middle,3531.0,78.0,5,,,2.0,2.0,,0.0,,1.0,2.0
Natasha E. Batalha,2021SLU,2021.0,S2,first,3531.0,22.0,1,2.0,,,,,1.0,,,
Jay Forsythe,2021SLU,2021.0,S2,first,3531.0,20.0,1,2.0,,,,,,,,
Amanda Stockton,2021SLU,2021.0,S2,first,3531.0,260.0,19,12.0,1.0,7.0,2.0,12.0,3.0,0.0,,0.0
Magdalena R. Osburn,2021SLU,2021.0,S2,first,3531.0,157.0,3,4.0,,2.0,,,,,0.0,2.0
Hilke Schlichting,2021SLU,2021.0,S2,middle,3531.0,90.0,3,1.0,,2.0,,6.0,,,,
Eliza Kempton,2021SLU,2021.0,S2,middle,3531.0,225.0,8,12.0,4.0,6.0,,4.0,5.0,,,
Christopher Martin,2021SLU,2021.0,S2,first,3531.0,19.0,1,2.0,,,,,2.0,,,
Tori Hoehler,2021SLU,2021.0,S2,first,3531.0,174.0,17,2.0,,4.0,5.0,,13.0,,13.0,2.0
Elizabeth McCormack,2021SLU,2021.0,S2,first,3531.0,52.0,1,2.0,,1.0,,,0.0,,,
Morgan Raven,2021SLU,2021.0,S2,last,3531.0,84.0,13,7.0,,1.0,3.0,,0.0,0.0,1.0,
Eliza Kempton,2021SLU,2021.0,S2,first,3531.0,20.0,1,2.0,,,,,,,,
Hilke Schlichting,2021SLU,2021.0,S2,first,3531.0,19.0,1,2.0,,,,,,,,
Ziming Yang,2021SLU,2021.0,S2,first,3531.0,28.0,1,2.0,,,,,2.0,,,
Andro C. Rios,2021SLU,2021.0,S2,last,3531.0,107.0,6,2.0,2.0,4.0,,2.0,5.0,,0.0,
Natasha E. Batalha,2021SLU,2021.0,S2,last,3531.0,98.0,3,4.0,,2.0,,2.0,0.0,,,
Morgan Raven,2021SLU,2021.0,S2,middle,3531.0,114.0,29,4.0,2.0,2.0,,4.0,3.0,0.0,2.0,
[Unintelligible Speaker],2021SLU,2021.0,S2,last,3531.0,4.0,3,,,,0.0,,,0.0,,
Amanda Stockton,2021SLU,2021.0,S2,last,3531.0,150.0,16,2.0,2.0,3.0,,17.0,3.0,,,
Jay Forsythe,2021SLU,2021.0,S2,last,3531.0,417.0,24,12.0,8.0,5.0,3.0,9.0,7.0,0.0,1.0,2.0
Magdalena R. Osburn,2021SLU,2021.0,S2,last,3531.0,102.0,6,1.0,,6.0,4.0,4.0,2.0,,,3.0
Tori Hoehler,2021SLU,2021.0,S2,last,3531.0,340.0,31,13.0,1.0,5.0,9.0,2.0,7.0,,12.0,4.0
Morgan Raven,2021SLU,2021.0,S2,first,3531.0,36.0,3,2.0,,,1.0,,1.0,,1.0,
Andro C. Rios,2021SLU,2021.0,S2,middle,3531.0,100.0,7,,2.0,2.0,,2.0,1.0,0.0,1.0,2.0
Meredith MacGregor,2021SLU,2021.0,S3,first,3702.0,41.0,1,2.0,,,,,,,,
Jennifer B. Glass,2021SLU,2021.0,S3,middle,3702.0,69.0,5,1.0,,4.0,,3.0,0.0,0.0,2.0,
Keith Hawkins,2021SLU,2021.0,S3,first,3702.0,61.0,2,2.0,,,,,0.0,,,
Silvia Ronco,2021SLU,2021.0,S3,first,3702.0,2.0,2,1.0,,,,,0.0,,,
Aaron E. Engelhart,2021SLU,2021.0,S3,middle,3702.0,157.0,6,5.0,3.0,4.0,1.0,2.0,,0.0,2.0,2.0
Jennifer B. Glass,2021SLU,2021.0,S3,first,3702.0,49.0,4,2.0,,,2.0,,,0.0,,
Marc Neveu,2021SLU,2021.0,S3,last,3702.0,106.0,4,5.0,4.0,2.0,,,,,,
Tim Lyons,2021SLU,2021.0,S3,middle,3702.0,273.0,20,12.0,4.0,4.0,3.0,10.0,7.0,,7.0,
Shannon MacKenzie,2021SLU,2021.0,S3,last,3702.0,80.0,4,4.0,,2.0,,4.0,,,,2.0
Aaron E. Engelhart,2021SLU,2021.0,S3,first,3702.0,87.0,2,2.0,2.0,2.0,,,0.0,,,
Stilianos Louca,2021SLU,2021.0,S3,last,3702.0,221.0,7,6.0,,8.0,1.0,6.0,0.0,,,
Tim Lyons,2021SLU,2021.0,S3,first,3702.0,456.0,24,6.0,,4.0,14.0,3.0,11.0,0.0,11.0,
Rika Anderson,2021SLU,2021.0,S3,last,3702.0,33.0,2,2.0,2.0,,,2.0,,,1.0,
Marc Neveu,2021SLU,2021.0,S3,middle,3702.0,64.0,5,,2.0,3.0,,5.0,,0.0,,1.0
Shannon MacKenzie,2021SLU,2021.0,S3,middle,3702.0,75.0,3,2.0,1.0,2.0,,,0.0,,1.0,
Meredith MacGregor,2021SLU,2021.0,S3,last,3702.0,296.0,17,12.0,,6.0,2.0,4.0,2.0,0.0,1.0,
Stilianos Louca,2021SLU,2021.0,S3,middle,3702.0,176.0,13,9.0,2.0,5.0,,2.0,0.0,0.0,,
Keith Hawkins,2021SLU,2021.0,S3,last,3702.0,197.0,4,6.0,2.0,4.0,,,0.0,,,
Jennifer B. Glass,2021SLU,2021.0,S3,last,3702.0,205.0,13,1.0,1.0,,5.0,4.0,6.0,0.0,5.0,2.0
Shannon MacKenzie,2021SLU,2021.0,S3,first,3702.0,36.0,34,2.0,,,,,0.0,0.0,,
Rika Anderson,2021SLU,2021.0,S3,middle,3702.0,29.0,3,3.0,,,,2.0,1.0,,,
Meredith MacGregor,2021SLU,2021.0,S3,middle,3702.0,240.0,4,7.0,,,,2.0,1.0,,,
Stilianos Louca,2021SLU,2021.0,S3,first,3702.0,179.0,3,4.0,,2.0,,,3.0,,2.0,
Aaron E. Engelhart,2021SLU,2021.0,S3,last,3702.0,63.0,16,5.0,1.0,2.0,,6.0,6.0,0.0,1.0,1.0
Rika Anderson,2021SLU,2021.0,S3,first,3702.0,94.0,4,4.0,,2.0,-1.0,,,0.0,,
Tim Lyons,2021SLU,2021.0,S3,last,3702.0,413.0,27,10.0,2.0,5.0,9.0,10.0,7.0,0.0,10.0,2.0
Laura Schaefer,2021SLU,2021.0,S4,last,3536.0,75.0,2,4.0,,2.0,,2.0,,,,
Trinity L. Hamilton,2021SLU,2021.0,S4,middle,3536.0,45.0,2,,1.0,3.0,,2.0,,,,
Dimitar Sasselov,2021SLU,2021.0,S4,first,3536.0,46.0,5,2.0,0.0,,5.0,1.0,1.0,,3.0,
Christopher Hamilton,2021SLU,2021.0,S4,middle,3536.0,161.0,6,5.0,2.0,2.0,1.0,2.0,2.0,,0.0,
Brad Foley,2021SLU,2021.0,S4,middle,3536.0,82.0,4,2.0,,3.0,1.0,2.0,0.0,,2.0,
Stephanie Olson,2021SLU,2021.0,S4,last,3536.0,148.0,8,10.0,6.0,6.0,,4.0,1.0,,,
Liming Li,2021SLU,2021.0,S4,last,3536.0,68.0,2,4.0,,1.0,,,,,,
Trinity L. Hamilton,2021SLU,2021.0,S4,first,3536.0,90.0,3,4.0,,,1.0,2.0,2.0,,1.0,
Christopher Hamilton,2021SLU,2021.0,S4,first,3536.0,197.0,13,10.0,,5.0,5.0,2.0,2.0,0.0,,
Brad Foley,2021SLU,2021.0,S4,first,3536.0,94.0,4,3.0,,2.0,1.0,2.0,2.0,,1.0,
Lisa Kaltenegger,2021SLU,2021.0,S4,last,3536.0,362.0,32,8.0,1.0,12.0,6.0,9.0,9.0,0.0,10.0,3.0
Simon Darroch,2021SLU,2021.0,S4,last,3536.0,150.0,6,4.0,2.0,2.0,,7.0,1.0,0.0,,1.0
Stephanie Olson,2021SLU,2021.0,S4,middle,3536.0,90.0,8,6.0,7.0,3.0,,2.0,0.0,0.0,4.0,
Laura Schaefer,2021SLU,2021.0,S4,first,3536.0,82.0,4,2.0,,,2.0,2.0,2.0,,1.0,
Joe Levy,2021SLU,2021.0,S4,last,3536.0,263.0,17,10.0,6.0,2.0,2.0,,0.0,0.0,,4.0
Stephanie Olson,2021SLU,2021.0,S4,first,3536.0,65.0,6,3.0,3.0,5.0,,3.0,2.0,,1.0,
Lisa Kaltenegger,2021SLU,2021.0,S4,middle,3536.0,256.0,8,8.0,,6.0,1.0,2.0,4.0,0.0,,4.0
Liming Li,2021SLU,2021.0,S4,first,3536.0,76.0,3,4.0,,2.0,1.0,,1.0,,1.0,
Dimitar Sasselov,2021SLU,2021.0,S4,last,3536.0,232.0,8,4.0,2.0,6.0,,2.0,10.0,,1.0,
Joe Levy,2021SLU,2021.0,S4,middle,3536.0,10.0,1,,,,,2.0,,,,
Trinity L. Hamilton,2021SLU,2021.0,S4,last,3536.0,78.0,4,4.0,,3.0,,2.0,1.0,,1.0,
Christopher Hamilton,2021SLU,2021.0,S4,last,3536.0,271.0,9,6.0,2.0,4.0,6.0,7.0,1.0,,,
Brad Foley,2021SLU,2021.0,S4,last,3536.0,95.0,3,4.0,3.0,4.0,,2.0,1.0,,,
Lisa Kaltenegger,2021SLU,2021.0,S4,first,3536.0,146.0,34,10.0,,,22.0,5.0,5.0,0.0,3.0,
Simon Darroch,2021SLU,2021.0,S4,first,3536.0,99.0,3,4.0,,2.0,1.0,2.0,0.0,,1.0,
Joe Levy,2021SLU,2021.0,S4,first,3536.0,77.0,5,2.0,,2.0,,2.0,1.0,0.0,1.0,
Dimitar Sasselov,2021SLU,2021.0,S4,middle,3536.0,178.0,9,4.0,2.0,2.0,,5.0,0.0,,4.0,1.0
Natasha E. Batalha,2021SLU,2021.0,S5,middle,3396.0,104.0,7,10.0,,4.0,,,,0.0,,
Hilke Schlichting,2021SLU,2021.0,S5,last,3396.0,94.0,5,3.0,1.0,5.0,,,0.0,,,2.0
Eliza Kempton,2021SLU,2021.0,S5,last,3396.0,224.0,13,9.0,5.0,8.0,,4.0,1.0,0.0,,
Ziming Yang,2021SLU,2021.0,S5,last,3396.0,187.0,4,5.0,4.0,5.0,,4.0,1.0,,,
Amanda Stockton,2021SLU,2021.0,S5,middle,3396.0,105.0,2,2.0,1.0,3.0,,1.0,,,,
Andro C. Rios,2021SLU,2021.0,S5,first,3396.0,96.0,8,5.0,3.0,4.0,,,9.0,,,
Jay Forsythe,2021SLU,2021.0,S5,middle,3396.0,66.0,1,2.0,,2.0,,2.0,,,,
Magdalena R. Osburn,2021SLU,2021.0,S5,middle,3396.0,53.0,3,4.0,,2.0,,4.0,1.0,,,
Tori Hoehler,2021SLU,2021.0,S5,middle,3396.0,128.0,8,2.0,3.0,4.0,4.0,2.0,4.0,,1.0,3.0
Natasha E. Batalha,2021SLU,2021.0,S5,first,3396.0,21.0,1,2.0,,,,,1.0,,,
Jay Forsythe,2021SLU,2021.0,S5,first,3396.0,20.0,1,2.0,,,,,,,,
Amanda Stockton,2021SLU,2021.0,S5,first,3396.0,158.0,6,4.0,1.0,2.0,,4.0,1.0,0.0,,
Magdalena R. Osburn,2021SLU,2021.0,S5,first,3396.0,96.0,4,4.0,,2.0,,,,0.0,,
Hilke Schlichting,2021SLU,2021.0,S5,middle,3396.0,87.0,4,1.0,,2.0,,6.0,,,,
Eliza Kempton,2021SLU,2021.0,S5,middle,3396.0,275.0,9,11.0,6.0,4.0,1.0,7.0,2.0,,,
Christopher Martin,2021SLU,2021.0,S5,first,3396.0,20.0,1,2.0,,,,,2.0,,1.0,
Tori Hoehler,2021SLU,2021.0,S5,first,3396.0,197.0,17,2.0,1.0,4.0,7.0,,14.0,,14.0,2.0
Elizabeth McCormack,2021SLU,2021.0,S5,first,3396.0,52.0,1,2.0,,2.0,,,2.0,,,
Morgan Raven,2021SLU,2021.0,S5,last,3396.0,196.0,12,5.0,5.0,5.0,1.0,1.0,5.0,0.0,1.0,
Eliza Kempton,2021SLU,2021.0,S5,first,3396.0,23.0,1,2.0,,,,,1.0,,,
Hilke Schlichting,2021SLU,2021.0,S5,first,3396.0,19.0,1,2.0,,,,,,,,
Ziming Yang,2021SLU,2021.0,S5,first,3396.0,27.0,1,2.0,,,,,2.0,,,
Andro C. Rios,2021SLU,2021.0,S5,last,3396.0,114.0,8,2.0,,6.0,,4.0,2.0,0.0,,
Natasha E. Batalha,2021SLU,2021.0,S5,last,3396.0,96.0,3,4.0,,2.0,,2.0,,,,
Morgan Raven,2021SLU,2021.0,S5,middle,3396.0,114.0,5,4.0,,4.0,,4.0,2.0,,1.0,
Amanda Stockton,2021SLU,2021.0,S5,last,3396.0,63.0,12,1.0,3.0,,,7.0,3.0,,1.0,
Jay Forsythe,2021SLU,2021.0,S5,last,3396.0,353.0,17,11.0,8.0,6.0,3.0,5.0,8.0,0.0,1.0,
Magdalena R. Osburn,2021SLU,2021.0,S5,last,3396.0,54.0,3,,2.0,4.0,1.0,2.0,2.0,,,
Tori Hoehler,2021SLU,2021.0,S5,last,3396.0,250.0,14,8.0,,2.0,2.0,5.0,4.0,,6.0,2.0
Morgan Raven,2021SLU,2021.0,S5,first,3396.0,65.0,3,2.0,,2.0,1.0,,2.0,,1.0,
Andro C. Rios,2021SLU,2021.0,S5,middle,3396.0,39.0,5,2.0,2.0,,,1.0,2.0,,1.0,
Andrew Vanderburg,2021SLU,2021.0,S6,last,3618.0,25.0,2,2.0,,2.0,,,,0.0,,
Smadar Naoz,2021SLU,2021.0,S6,last,3618.0,196.0,12,9.0,1.0,6.0,2.0,2.0,1.0,0.0,,
Coco Zhang,2021SLU,2021.0,S6,last,3618.0,76.0,2,3.0,,2.0,,,3.0,,,
Leslie Anne Rogers,2021SLU,2021.0,S6,last,3618.0,160.0,19,13.0,6.0,10.0,1.0,2.0,3.0,0.0,,
Nick Cowan,2021SLU,2021.0,S6,first,3618.0,150.0,7,6.0,,4.0,,2.0,4.0,0.0,,
Courtney Dressing,2021SLU,2021.0,S6,first,3618.0,22.0,3,2.0,,,1.0,,0.0,,1.0,
Dan Huber,2021SLU,2021.0,S6,last,3618.0,194.0,12,11.0,4.0,6.0,4.0,0.0,4.0,,1.0,1.0
Andrew Vanderburg,2021SLU,2021.0,S6,middle,3618.0,154.0,10,12.0,0.0,5.0,,2.0,1.0,,1.0,
Daniel Apai,2021SLU,2021.0,S6,last,3618.0,460.0,28,20.0,3.0,21.0,9.0,,8.0,0.0,3.0,3.0
Coco Zhang,2021SLU,2021.0,S6,middle,3618.0,75.0,8,2.0,,4.0,,,2.0,0.0,,2.0
Smadar Naoz,2021SLU,2021.0,S6,middle,3618.0,368.0,13,14.0,9.0,5.0,,6.0,1.0,0.0,,
Leslie Anne Rogers,2021SLU,2021.0,S6,middle,3618.0,100.0,6,4.0,,2.0,,2.0,,0.0,,
Andrew Vanderburg,2021SLU,2021.0,S6,first,3618.0,23.0,3,4.0,,,,,1.0,,1.0,
Paul Robertson,2021SLU,2021.0,S6,last,3618.0,194.0,19,5.0,4.0,14.0,1.0,9.0,3.0,,,
Coco Zhang,2021SLU,2021.0,S6,first,3618.0,65.0,7,4.0,,4.0,1.0,2.0,1.0,,1.0,
Smadar Naoz,2021SLU,2021.0,S6,first,3618.0,112.0,5,4.0,1.0,3.0,,2.0,2.0,,1.0,
Leslie Anne Rogers,2021SLU,2021.0,S6,first,3618.0,28.0,5,2.0,0.0,1.0,1.0,2.0,3.0,,1.0,
Dan Huber,2021SLU,2021.0,S6,middle,3618.0,92.0,8,9.0,2.0,1.0,,,1.0,0.0,,
Daniel Apai,2021SLU,2021.0,S6,middle,3618.0,152.0,13,7.0,4.0,12.0,,2.0,2.0,0.0,1.0,1.0
Nick Cowan,2021SLU,2021.0,S6,last,3618.0,289.0,17,13.0,5.0,10.0,3.0,12.0,7.0,0.0,2.0,
Daniel Apai,2021SLU,2021.0,S6,first,3618.0,254.0,18,4.0,,2.0,19.0,2.0,10.0,,2.0,1.0
Dan Huber,2021SLU,2021.0,S6,first,3618.0,74.0,6,5.0,,2.0,3.0,,2.0,,1.0,
Courtney Dressing,2021SLU,2021.0,S6,last,3618.0,101.0,12,10.0,4.0,3.0,,,2.0,0.0,,1.0
Paul Robertson,2021SLU,2021.0,S6,first,3618.0,119.0,7,9.0,,3.0,2.0,,1.0,,1.0,
Nick Cowan,2021SLU,2021.0,S6,middle,3618.0,135.0,11,,,1.0,,10.0,2.0,0.0,,
Shawn Domagal-Goldman,2021SLU,2021.0,S7,last,3916.0,72.0,14,2.0,,1.0,12.0,10.0,10.0,,5.0,2.0
Greg Fournier,2021SLU,2021.0,S7,middle,3916.0,5.0,1,,,,,,0.0,,,
Chris Reinhard,2021SLU,2021.0,S7,first,3916.0,74.0,2,4.0,,,,,,,,
Anat Shahar,2021SLU,2021.0,S7,last,3916.0,150.0,20,3.0,,4.0,10.0,5.0,5.0,0.0,3.0,3.0
Greg Fournier,2021SLU,2021.0,S7,first,3916.0,70.0,6,3.0,,2.0,3.0,,0.0,0.0,,
Betül Kaçar,2021SLU,2021.0,S7,last,3916.0,233.0,11,3.0,2.0,8.0,3.0,4.0,7.0,,4.0,
Mathieu G. A. Lapotre,2021SLU,2021.0,S7,last,3916.0,124.0,4,6.0,4.0,4.0,,,1.0,,,
Peter Driscoll,2021SLU,2021.0,S7,last,3916.0,49.0,1,,,2.0,,2.0,,,,
Katherine de Kleer,2021SLU,2021.0,S7,middle,3916.0,103.0,4,2.0,1.0,4.0,,4.0,1.0,,2.0,
Ji Wang,2021SLU,2021.0,S7,last,3916.0,148.0,11,11.0,7.0,6.0,3.0,2.0,,0.0,,
Edwin Kite,2021SLU,2021.0,S7,last,3916.0,301.0,9,17.0,,8.0,,,2.0,,,
Anat Shahar,2021SLU,2021.0,S7,middle,3916.0,32.0,2,,1.0,,,,2.0,,2.0,2.0
Katherine de Kleer,2021SLU,2021.0,S7,first,3916.0,47.0,2,2.0,3.0,2.0,,,,,2.0,
Betül Kaçar,2021SLU,2021.0,S7,middle,3916.0,18.0,1,,,,,2.0,2.0,,,
Shawn Domagal-Goldman,2021SLU,2021.0,S7,first,3916.0,16.0,4,,1.0,,1.0,,5.0,,0.0,
Ji Wang,2021SLU,2021.0,S7,middle,3916.0,110.0,2,2.0,2.0,2.0,,2.0,2.0,,,
Mathieu G. A. Lapotre,2021SLU,2021.0,S7,middle,3916.0,217.0,7,11.0,,6.0,1.0,1.0,1.0,,1.0,1.0
Edwin Kite,2021SLU,2021.0,S7,middle,3916.0,196.0,4,6.0,,4.0,,4.0,,,,1.0
Anat Shahar,2021SLU,2021.0,S7,first,3916.0,215.0,26,5.0,,1.0,9.0,8.0,12.0,0.0,7.0,1.0
Solange Duhamel,2021SLU,2021.0,S7,first,3916.0,35.0,2,2.0,,,,,1.0,,,
Chris Reinhard,2021SLU,2021.0,S7,last,3916.0,360.0,10,11.0,2.0,9.0,,6.0,1.0,,1.0,4.0
Betül Kaçar,2021SLU,2021.0,S7,first,3916.0,62.0,1,2.0,,,,,,,,
Peter Driscoll,2021SLU,2021.0,S7,first,3916.0,61.0,5,7.0,,2.0,,,2.0,,2.0,
Mathieu G. A. Lapotre,2021SLU,2021.0,S7,first,3916.0,46.0,2,2.0,,,,,2.0,,,
Ji Wang,2021SLU,2021.0,S7,first,3916.0,250.0,10,9.0,,3.0,1.0,8.0,1.0,0.0,,
Edwin Kite,2021SLU,2021.0,S7,first,3916.0,102.0,5,4.0,,2.0,,2.0,1.0,,2.0,
Greg Fournier,2021SLU,2021.0,S7,last,3916.0,317.0,18,6.0,,4.0,8.0,7.0,4.0,0.0,,2.0
Chris Reinhard,2021SLU,2021.0,S7,middle,3916.0,503.0,15,13.0,7.0,4.0,,6.0,2.0,0.0,,1.0
Ziming Yang,2021SLU,2021.0,S8,last,3629.0,63.0,2,2.0,,2.0,,,1.0,,,
Smadar Naoz,2021SLU,2021.0,S8,last,3629.0,321.0,13,14.0,3.0,8.0,1.0,1.0,6.0,,,
Shawn Domagal-Goldman,2021SLU,2021.0,S8,last,3629.0,214.0,26,6.0,1.0,2.0,9.0,11.0,4.0,0.0,8.0,
Courtney Dressing,2021SLU,2021.0,S8,middle,3629.0,116.0,6,3.0,2.0,4.0,,2.0,4.0,,1.0,2.0
Chris Reinhard,2021SLU,2021.0,S8,first,3629.0,4.0,3,2.0,,,,1.0,,,,
Courtney Dressing,2021SLU,2021.0,S8,first,3629.0,152.0,14,9.0,2.0,4.0,3.0,4.0,8.0,0.0,4.0,
Ziming Yang,2021SLU,2021.0,S8,middle,3629.0,216.0,2,4.0,,2.0,,4.0,1.0,,,
Edwin Kite,2021SLU,2021.0,S8,last,3629.0,161.0,15,14.0,2.0,5.0,,12.0,0.0,0.0,,2.0
Smadar Naoz,2021SLU,2021.0,S8,middle,3629.0,153.0,15,10.0,2.0,7.0,,2.0,4.0,0.0,,
Shawn Domagal-Goldman,2021SLU,2021.0,S8,middle,3629.0,39.0,7,2.0,1.0,4.0,,2.0,3.0,,,
Joe Levy,2021SLU,2021.0,S8,last,3629.0,212.0,16,6.0,6.0,4.0,,10.0,1.0,0.0,1.0,
Ziming Yang,2021SLU,2021.0,S8,first,3629.0,52.0,2,,,3.0,,2.0,1.0,,,
Smadar Naoz,2021SLU,2021.0,S8,first,3629.0,88.0,8,7.0,,2.0,,4.0,,0.0,1.0,
Shawn Domagal-Goldman,2021SLU,2021.0,S8,first,3629.0,195.0,24,6.0,,8.0,20.0,16.0,8.0,0.0,10.0,
Richard Wiener,2021SLU,2021.0,S8,last,3629.0,10.0,3,,,,4.0,,2.0,,2.0,
Edwin Kite,2021SLU,2021.0,S8,middle,3629.0,246.0,13,18.0,6.0,3.0,,8.0,,0.0,,
Silvia Ronco,2021SLU,2021.0,S8,last,3629.0,28.0,4,,,,1.0,,1.0,,,
Chris Reinhard,2021SLU,2021.0,S8,last,3629.0,470.0,31,21.0,6.0,10.0,,11.0,6.0,0.0,1.0,
Peter Driscoll,2021SLU,2021.0,S8,first,3629.0,94.0,5,3.0,,2.0,,6.0,,,1.0,
Joe Levy,2021SLU,2021.0,S8,middle,3629.0,176.0,8,6.0,4.0,4.0,,9.0,1.0,,,
Edwin Kite,2021SLU,2021.0,S8,first,3629.0,127.0,7,8.0,,4.0,,2.0,,,1.0,1.0
Courtney Dressing,2021SLU,2021.0,S8,last,3629.0,247.0,20,7.0,0.0,4.0,4.0,3.0,17.0,,1.0,5.0
Joe Levy,2021SLU,2021.0,S8,first,3629.0,100.0,10,7.0,2.0,4.0,1.0,4.0,5.0,,,2.0
Chris Reinhard,2021SLU,2021.0,S8,middle,3629.0,145.0,8,6.0,0.0,4.0,,8.0,2.0,0.0,,
Meredith MacGregor,2021SLU,2021.0,S9,first,3608.0,94.0,13,8.0,,3.0,5.0,2.0,3.0,0.0,0.0,
Katherine de Kleer,2021SLU,2021.0,S9,last,3608.0,248.0,16,17.0,6.0,4.0,,,1.0,,1.0,
Richard Wiener,2021SLU,2021.0,S9,first,3608.0,66.0,5,1.0,1.0,,4.0,,1.0,0.0,,
Andrew Vanderburg,2021SLU,2021.0,S9,last,3608.0,236.0,25,12.0,-1.0,7.0,3.0,6.0,1.0,0.0,1.0,2.0
Keith Hawkins,2021SLU,2021.0,S9,first,3608.0,112.0,6,7.0,,3.0,,,1.0,0.0,1.0,
Brad Foley,2021SLU,2021.0,S9,middle,3608.0,65.0,1,1.0,,2.0,,2.0,,,,
Brad Foley,2021SLU,2021.0,S9,first,3608.0,65.0,7,3.0,,2.0,3.0,4.0,0.0,,1.0,
Dan Huber,2021SLU,2021.0,S9,last,3608.0,18.0,2,1.0,,1.0,,2.0,,,,
Katherine de Kleer,2021SLU,2021.0,S9,middle,3608.0,60.0,5,5.0,3.0,,,2.0,2.0,,1.0,
Andrew Vanderburg,2021SLU,2021.0,S9,middle,3608.0,93.0,8,8.0,2.0,,,4.0,0.0,0.0,,1.0
Lisa Kaltenegger,2021SLU,2021.0,S9,last,3608.0,691.0,37,11.0,4.0,17.0,6.0,22.0,11.0,0.0,12.0,
Andrew Vanderburg,2021SLU,2021.0,S9,first,3608.0,61.0,5,5.0,1.0,2.0,2.0,2.0,,,,
Katherine de Kleer,2021SLU,2021.0,S9,first,3608.0,157.0,16,14.0,,4.0,1.0,2.0,2.0,0.0,,
Meredith MacGregor,2021SLU,2021.0,S9,last,3608.0,126.0,8,2.0,4.0,8.0,,3.0,2.0,,1.0,
Dan Huber,2021SLU,2021.0,S9,middle,3608.0,85.0,3,4.0,3.0,,,2.0,,,1.0,
Noah Planavsky,2021SLU,2021.0,S9,last,3608.0,82.0,4,6.0,4.0,2.0,,,0.0,,,
Keith Hawkins,2021SLU,2021.0,S9,last,3608.0,222.0,16,9.0,5.0,10.0,,3.0,0.0,0.0,,
Lisa Kaltenegger,2021SLU,2021.0,S9,middle,3608.0,270.0,22,16.0,2.0,4.0,5.0,9.0,8.0,0.0,8.0,1.0
Dan Huber,2021SLU,2021.0,S9,first,3608.0,95.0,9,4.0,1.0,6.0,1.0,5.0,0.0,0.0,1.0,
Meredith MacGregor,2021SLU,2021.0,S9,middle,3608.0,157.0,7,6.0,1.0,4.0,,3.0,1.0,,3.0,
