conference,session,speaker,timestamp,speaking_duration,nods_others,smile_self,smile_other,distracted_others,hand_gesture,interruption,overlap,screenshare,annotations,transcript,has_new_idea,has_explanation,has_decision,global_session,clip_number,min_clip_number,clip_offset,start_minute_raw,start_minute_adjusted,start_sec,end_sec,clip_offset_sec,start_sec_adjusted,end_sec_adjusted,is_deep_overlap
2021MZT,2021_09_30_MZT_S7,Sara Zimmer,08:34-09:59,85.0,0,0.0,0.0,0,Open Palms,No,False,No,"[{'expand on existing idea': ""Building on Justin and Kim's discussion about a unified methodology, Sara suggests extending the framework across different scales of pathogens, from viruses to prokaryotic and eukaryotic systems, and even vectors, to account for increased complexity.""}, {'propose decision': 'Sara proposes to start with viruses and then expand to prokaryotic and eukaryotic systems, suggesting a specific direction for the theoretical advancements.'}]","Yeah, I would just like to see such a framework um be extended or at least know whether there's a potential to expand that across scales of pathogen and I'm talking, you know, like it's it's probably, you know, it's probably smart to start with, you know, viruses, but, you know, can we then, you know, people that know more about data sets, you know, is it possible then to go to a a prokaryotic system with its increased complexity um in term in term especially with the genetic increased complexity and then a eukaryotic system. Is that possible? And then possibly even, you know, extend that again to what about some of those um vectors that could also be considered parasites or, you know, or pathogens and or or the unicellular or multicellular ones. So, um, so it looks like there's it feels to me like there's two different places the theory can advance. One is just uniting that those those things that we haven't thought to add in those environmental factors or or whatever.",False,False,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,8.566666666666666,58.56666666666666,514.0,599.0,3000.0,3514.0,3599.0,False
2021MZT,2021_09_30_MZT_S7,Sara Zimmer,00:03-00:05,2.0,0,0.0,0.0,0,,No,False,No,"{'propose decision': 'Sara is suggesting a decision to limit the scope of the project for the first year, implying that a broader scope might be too ambitious initially.'}",That might be too hard for the first year.,False,False,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.05,50.05,3.0,5.0,3000.0,3003.0,3005.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,00:07-00:16,9.0,0,88.0,0.0,0,Open Palms,No,False,No,"{'acknowledge contribution': {'Explanation': ""Linda acknowledges Tavis's intention to speak by saying 'Tavis, you have your hand up here', recognizing his contribution to the discussion.""}, 'encourage participation': {'Explanation': 'Linda encourages Tavis to participate in the discussion, indicating that he can speak next.'}}","Um, thank you. Okay, Tavis, you have your hand up here and then I'm going to kind of try and bring us to to some kind of, yeah.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.11666666666666667,50.11666666666667,7.0,16.0,3000.0,3007.0,3016.0,False
2021MZT,2021_09_30_MZT_S7,Tavis Anderson,00:16-00:19,3.0,0,100.0,100.0,0,,No,False,No,"{'express humor': ""Tavis is making a joke about Linda's role as a facilitator, suggesting she's trying to bring the group's diverse ideas together.""}",You're going to massage us into one cohesive unit.,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.26666666666666666,50.266666666666666,16.0,19.0,3000.0,3016.0,3019.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,00:20-00:23,3.0,0,75.0,100.0,0,,No,False,No,"{'confirm decision': {'Explanation': ""Linda is confirming that the discussion should be geared towards generating content for a report, solidifying the group's focus on producing tangible outcomes from the meeting.""}}","Well, at least for the report, right?",False,False,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.3333333333333333,50.333333333333336,20.0,23.0,3000.0,3020.0,3023.0,False
2021MZT,2021_09_30_MZT_S7,Tavis Anderson,00:23-00:26,3.0,0,100.0,100.0,0,,No,False,No,"[{'assign task': 'Tavis assigns Hannah the task of being responsible for something, likely related to the report Linda mentioned in the previous turn.'}]","Yeah. Um, I think Hannah is responsible for that, so.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.38333333333333336,50.38333333333333,23.0,26.0,3000.0,3023.0,3026.0,False
2021MZT,2021_09_30_MZT_S7,Hannah Frank Tulane,00:30-00:34,4.0,0,100.0,100.0,0,,No,False,No,"{'acknowledge contribution': {'Explanation': 'Hannah acknowledges her role as a stenographer, recognizing her contribution to the discussion by taking notes.'}, 'express enthusiasm': {'Explanation': 'Hannah expresses enthusiasm for synthesizing the discussion, indicating her willingness to contribute beyond just note-taking.'}}","I've mostly just been acting as a stenographer, but I'm trying to do some synthesis.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.5,50.5,30.0,34.0,3000.0,3030.0,3034.0,False
2021MZT,2021_09_30_MZT_S7,Tavis Anderson,00:34-02:23,109.0,1,30.0,10.0,0,Pointing,No,False,No,"[{'present new idea': ""Tavis introduces a novel concept of using a checkerboard model across different spatial scales to analyze and control predictive variables driving viral evolutionary dynamics, which hasn't been explicitly mentioned before.""}, {'expand on existing idea': 'Tavis builds upon the previous discussions about host and pathogen interactions by suggesting a multi-scale approach involving petri dishes, individual animals, herds, and populations, adding specific experimental manipulations and sequencing techniques to track evolutionary dynamics.'}, {'provide supporting evidence': 'Tavis references the Eltonian pyramid and energy limitation, connecting it to the idea of energy restriction influencing viral and bacterial dynamics, providing a theoretical basis for the proposed experimental manipulations.'}]","Oh, geez, that that that's tricky. Um, so I was thinking here, like if you just looked at a like a checkerboard, right? That checkerboard um exists across all of the special scales that we're talking about. Uh and then there could be different things taken at each at each spatial scale and at each of those scales we could run file dynamic analysis as well. So in Justin's web for example, or with collaborators here, we can take an individual Petri dish that's made up of a layer of cells and infect that layer of cells and then sequence everything that is within that cell, that that cell layer and then do phylogenetics on that. And a broader scale then we can look at individual animals and and do sequencing during the course of infection and look at phylodynamics there across the herd and then across populations and scale there um with a targeted study. Uh and then look at each of those levels, try and control predictive variables that we believe are are important in driving the evolutionary dynamics of these viruses. So within individual Petri dishes we could do a heat wave treatment or a nutrient limitation treatment. Somebody mentioned energy limitation in one of the their studies, I think it might have been Sarah. You know the idea we've got there an Eltonian pyramid, right? Where you've got restriction of energy all the way up and then viruses and bacteria filtering off that energy at different traffic levels. But the the idea would be that we could manipulate abiotic environments at each of those different spatial scales and then have targeted sequencing at each of those scales as well and track the evolutionary dynamics with the prediction that at particular time points there's going to be these clouds of variants that uh can emerge and spill over and cause pandemics.",True,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,0.5666666666666667,50.56666666666667,34.0,143.0,3000.0,3034.0,3143.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,02:23-02:25,2.0,0,0.0,0.0,0,,No,False,No,"{'encourage participation': 'Linda is explicitly asking for input from the group, encouraging them to share their thoughts on the discussion.'}",So what do you all think?,False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.3833333333333333,52.38333333333333,143.0,145.0,3000.0,3143.0,3145.0,False
2021MZT,2021_09_30_MZT_S7,Tavis Anderson,02:29-02:46,17.0,0,53.0,100.0,0,,No,False,No,"{'assign task': {'Explanation': 'Tavis is clarifying his role as a computational person who analyzes data, implying he is not the one performing the lab work to generate the data, which could be seen as implicitly assigning the lab work to others.'}}","I'm saying that as as a computational person who would love to analyze all of that data, but I also don't do plaque purification in the lab and I don't extract individual virus isolates and sequence them. I just work with the data.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.4833333333333334,52.483333333333334,149.0,166.0,3000.0,3149.0,3166.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,02:46-02:50,4.0,0,0.0,100.0,0,,No,False,No,"{'encourage participation': 'Linda encourages Adela to speak, as Adela has her hand raised, inviting her to contribute to the discussion.'}","Well Adela has her hand up, so maybe.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.7666666666666666,52.766666666666666,166.0,170.0,3000.0,3166.0,3170.0,False
2021MZT,2021_09_30_MZT_S7,adela,02:50-03:20,30.0,0,0.0,0.0,0,,No,False,No,"{'offer constructive criticism': ""Adela is offering constructive criticism by pointing out the limitations of in vitro studies, suggesting that results obtained in vitro may not accurately reflect in vivo conditions, which is relevant to Tavis's suggestion of using petri dishes to study viral evolution.""}","So what I was going to say that the only problem though, we'll see with that is that it is known that when you do things in vitro, they do not translate to what happens in vivo. Uh, for example, like what happens a lot in vitro is that you're going to actually select for a specific virus or like specific strain that is really good at growing in that particular in vitro system and then when you try to go and infect a mosquito, the mosquito doesn't become infected.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,2.8333333333333335,52.833333333333336,170.0,200.0,3000.0,3170.0,3200.0,False
2021MZT,2021_09_30_MZT_S7,adela,03:20-03:29,9.0,0,0.0,0.0,0,,No,False,No,"{'express alternative decision': {'Explanation': ""Adela rejects Tavis's suggestion of using an in vitro system and proposes using animals or in vivo systems instead, offering an alternative approach.""}, 'offer constructive criticism': {'Explanation': ""Adela critiques Tavis's suggestion of using an in vitro system by pointing out that in vitro results often do not translate to in vivo conditions, aiming to improve the experimental design.""}}","Uh, so I don't know if an in vitro system is the best solution for looking at that. I would think that using animals or like in vivo systems would be better.",False,False,True,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,3.3333333333333335,53.333333333333336,200.0,209.0,3000.0,3200.0,3209.0,False
2021MZT,2021_09_30_MZT_S7,Tavis Anderson,03:30-03:40,10.0,0,0.0,0.0,0,,No,False,No,"{'expand on existing idea': ""Tavis is building on Sarah's earlier point about the importance of context, suggesting that in vitro results not translating to in vivo could reveal something important about the emergence of pathogens, thus expanding on the idea that context matters.""}","But that might also reveal something like Sarah was saying with his bacteria, right? The the context is important for the emergence of these vibrio as pathogens, right?",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,3.5,53.5,210.0,220.0,3000.0,3210.0,3220.0,False
2021MZT,2021_09_30_MZT_S7,Linda Detwiler,03:41-03:44,3.0,0,0.0,0.0,0,,No,False,No,"[{'encourage participation': 'Linda is encouraging Justin to speak, as he had his hand raised.'}]","Justin, you you had your hand up soon.",False,False,False,2021MZT_2021_09_30_MZT,7.0,2.0,50.0,3.6833333333333336,53.68333333333334,221.0,224.0,3000.0,3221.0,3224.0,False
