conference,session,m_cut,center_time_sec,window_start_sec,window_end_sec,window_start_mmss,window_end_mmss,duration_sec,num_participants,speaker_top_counts,signals,keywords,summary
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,903.5200421940928,883.5200421940928,923.5200421940928,14:44,15:24,40.0,4,"Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3","rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6","the, and, you, can, that, know, they, host","In a ~40s window (14:44–15:24), 4 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3. Signals: rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6. Salient keywords: the, and, you, can, that, know, they, host. Sample lines: Joyce Jose: “Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?” (+16.8s) | Joyce Jose: “So we do live cell imaging using fluorescent viruses.” (-7.9s) | Brenda Rubenstein: “So you know, what are molecula..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,903.5200421940928,883.5200421940928,923.5200421940928,14:44,15:24,40.0,4,"Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3","rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6","the, and, you, can, that, know, they, host","In a ~40s window (14:44–15:24), 4 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×10, William Witola×9, Joyce Jose×4, Brenda Rubenstein×3. Signals: rx_decision=2, rx_assign=4, rx_summarize=1, decision_any=6. Salient keywords: the, and, you, can, that, know, they, host. Sample lines: Joyce Jose: “Um I think intervention strategies uh if you want to identify them then you need to understand the pathogen and their differences and how they they change or their mutations, how they adapt to new host or um what are the molecular mechanisms?” (+16.8s) | Joyce Jose: “So we do live cell imaging using fluorescent viruses.” (-7.9s) | Brenda Rubenstein: “So you know, what are molecula..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,917.7752808988764,897.7752808988764,937.7752808988764,14:58,15:38,40.0,5,"Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, and, you, that, can, host, they, see","In a ~40s window (14:58–15:38), 5 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, and, you, that, can, host, they, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,917.7752808988764,897.7752808988764,937.7752808988764,14:58,15:38,40.0,5,"Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, and, you, that, can, host, they, see","In a ~40s window (14:58–15:38), 5 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, and, you, that, can, host, they, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,917.7752808988764,897.7752808988764,937.7752808988764,14:58,15:38,40.0,5,"Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, and, you, that, can, host, they, see","In a ~40s window (14:58–15:38), 5 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, and, you, that, can, host, they, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,917.7752808988764,897.7752808988764,937.7752808988764,14:58,15:38,40.0,5,"Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9","the, and, you, that, can, host, they, see","In a ~40s window (14:58–15:38), 5 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×12, William Witola×8, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=5, rx_summarize=0, decision_any=9. Salient keywords: the, and, you, that, can, host, they, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,920.358552631579,900.358552631579,940.358552631579,15:00,15:40,40.0,5,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:00–15:40), 5 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,920.358552631579,900.358552631579,940.358552631579,15:00,15:40,40.0,5,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:00–15:40), 5 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,920.358552631579,900.358552631579,940.358552631579,15:00,15:40,40.0,5,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:00–15:40), 5 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,920.358552631579,900.358552631579,940.358552631579,15:00,15:40,40.0,5,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:00–15:40), 5 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but that's what we do i..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,923.1123595505618,903.1123595505618,943.1123595505618,15:03,15:43,40.0,6,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:03–15:43), 6 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but tha..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,923.1123595505618,903.1123595505618,943.1123595505618,15:03,15:43,40.0,6,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:03–15:43), 6 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but tha..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,923.1123595505618,903.1123595505618,943.1123595505618,15:03,15:43,40.0,6,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:03–15:43), 6 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but tha..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,923.1123595505618,903.1123595505618,943.1123595505618,15:03,15:43,40.0,6,"Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1","rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8","the, and, you, that, host, they, can, see","In a ~40s window (15:03–15:43), 6 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×11, William Witola×9, Joyce Jose×4, Kristin Koutmou×2, Brenda Rubenstein×1, Danae Schulz×1. Signals: rx_decision=4, rx_assign=4, rx_summarize=0, decision_any=8. Salient keywords: the, and, you, that, host, they, can, see. Sample lines: Joyce Jose: “and then we can see them how they go together because we have fluorescently tagged the envelope protein or replication protein and we know organel markers to and see where they go, when they stop going, when you inhibit these and we have used inhibitors to see these um in I mean, I didn't think anybody was going to talk about cell biology, but tha..."
